100	1
101	1
102	1
103	1
104	1
105	1
106	1
107	1
108	1
109	1
110	1
111	1
112	1
113	1
114	1
115	1
116	1
117	1
118	1
119	1
120	1
121	1
122	1
123	1
124	1
125	1
126	1
127	1
128	1
129	1
130	1
131	1
132	1
133	1
134	1
135	1
136	1
137	1
138	1
139	1
140	1
141	1
142	1
143	1
144	1
145	1
146	1
147	1
148	1
149	1
150	1
151	1
152	1
153	1
154	1
155	1
156	1
157	1
158	1
159	1
160	1
161	1
162	1
163	1
164	1
165	1
166	1
167	1
168	1
169	1
170	1
171	1
172	1
173	1
174	1
175	1
176	1
177	1
178	1
179	1
180	1
181	1
182	1
183	1
184	1
185	1
186	1
187	1
188	1
189	1
190	1
191	1
192	1
193	1
194	1
195	1
196	1
197	1
198	1
199	1
200	1
201	1
202	1
203	1
204	1
205	1
206	1
207	1
208	1
209	1
210	1
211	1
212	1
213	1
214	1
215	1
216	1
217	1
218	1
219	1
220	1
221	1
222	1
223	1
224	1
225	1
226	1
227	1
228	1
229	1
230	1
231	1
232	1
233	1
234	1
235	1
236	1
237	1
238	1
239	1
240	1
241	1
242	1
243	1
244	1
245	1
246	1
247	1
248	1
249	1
250	1
251	1
252	1
253	1
254	1
255	1
256	1
257	1
258	1
259	1
260	1
261	1
262	1
263	1
264	1
265	1
266	1
267	1
268	1
269	1
39815	1
41590	1
81167	1
133978	1
138590	1
146725	1
173232	1
177257	1
177257	1
177257	1
179649	1
184208	1
189887	1
202234	1
205013	1
205013	1
224285	1
224890	1
225296	1
225516	1
225669	1
225739	1
231504	1
252874	1
264029	1
279913	1
279913	1
283192	1
287671	1
288756	1
320143	1
343351	1
343407	1
343572	1
349929	1
363023	1
367533	1
367622	1
394308	1
395185	1
396846	1
396850	1
397434	1
398271	1
421099	1
421270	1
507847	1
509290	1
509511	1
509529	1
509633	1
509633	1
510004	1
510026	1
510065	1
510145	1
510145	1
510436	1
510692	1
511134	1
511134	1
511212	1
511650	1
512195	1
512689	1
515478	1
515478	1
567162	1
567162	1
568116	1
568331	1
569107	1
582435	1
584372	1
594935	1
595216	1
