0469	1
0470	1
0471	1
0472	1
0473	1
0474	1
0475	1
0476	1
0477	1
0478	1
0479	1
0480	1
0481	1
0482	1
0483	1
0484	1
0485	1
0486	1
0487	1
0488	1
0489	1
0490	1
0491	1
0492	1
0493	1
0494	1
0495	1
0496	1
0497	1
0498	1
0499	1
0500	1
0501	1
0502	1
0503	1
0504	1
0505	1
0506	1
0507	1
0508	1
0509	1
0510	1
0511	1
0512	1
0513	1
0514	1
0515	1
0516	1
0517	1
0518	1
0519	1
0520	1
0521	1
0522	1
0523	1
0524	1
0525	1
0526	1
0527	1
0528	1
0529	1
0530	1
0531	1
0532	1
0533	1
0534	1
0535	1
0536	1
0537	1
0538	1
0539	1
0540	1
0541	1
0542	1
0543	1
0544	1
0545	1
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
